"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)アクアトラスト","愛知県瀬戸市南菱野町30","700095",""
"売掛金","(株)アルバ","神奈川県藤沢市高倉973-16","507387",""
"売掛金","(株)ウエスト・アップ","","674905",""
"売掛金","植田商事(株)","","647741",""
"売掛金","エア・ウォーター・ライフソリューション(株)","","671268",""
"売掛金","(株)オキタ","","3630000",""
"売掛金","(株)カナテック","","552701",""
"売掛金","(株)川本第一製作所","愛知県名古屋市中区橘1-6-1","9124784",""
"売掛金","(株)クマザワ","北海道札幌市白石区中央2条7丁目1番1号","1521913",""
"売掛金","(株)小泉","東京都杉並区荻窪4-32-5","1098536",""
"売掛金","郡リース(株)","東京都港区六本木6-11-17","2941400",""
"売掛金","(株)後藤産業","","2983838",""
"売掛金","小松物産(株)","宮城県仙台市青葉区一番町1-4-28","2632030",""
"売掛金","昭和企業(株)","長野県松本市渚2丁目7番33号","939102",""
"売掛金","TOTO四国販売(株)","香川県高松市国分寺町新居382-1","541976",""
"売掛金","TOTO北海道販売(株)","北海道札幌市中央区北一条東10-15-46","739785",""
"売掛金","中山商事(株)","","1193511",""
"売掛金","日本エコ発電(株)","東京都江戸川区中葛西1-31-9","2190300",""
"売掛金","(株)バイタルシステム","","1940158",""
"売掛金","(株)函館新成建材","","688633",""
"売掛金","橋本総業(株)","東京都中央区日本橋小伝馬町9-9","2939916",""
"売掛金","(株)ハマネツ","静岡県浜松市中区砂山町325-6","12214774",""
"売掛金","フジセイコー(株)","","1237209",""
"売掛金","(株)古田設備工業","","2272600",""
"売掛金","(株)マルトアステム","","560560",""
"売掛金","(株)マルニシ","長野県岡谷市田中町3-4-21","1303854",""
"計","","","",""
