"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","丸井産業(株)熊本営業所","熊本県熊本市東区戸島町1-1-7","1233870",""
"売掛金","盛虎ジャパン(株)((株)日建コンサルティング","沖縄県那覇市安謝2丁目4番7号","1224463",""
"売掛金","有限会社きん","沖縄県本部町大浜854-1","1218180",""
"売掛金","株式会社ホームショップみなみ","沖縄県八重瀬町東風平835-1","1214128",""
"売掛金","コーナン商事株式会社","大阪市淀川区西宮原2丁目2番17号","1208719",""
"売掛金","ナカダ建材","沖縄県国頭郡本部町字瀬底100","1205425",""
"売掛金","その他(神里諒)嘉数建装/南部保健","","1204520",""
"売掛金","(株)IHO","沖縄県糸満市米須1番地","1203812",""
"売掛金","有限会社中の町建材","沖縄県沖縄市八重島3-13-1","1193369",""
"売掛金","山田金物","沖縄県北谷町桑江614-7","1184820",""
"売掛金","進哲軽天","沖縄県うるま市上江洲96","1178552",""
"売掛金","金武金物","沖縄県金武町金武4549","1166459",""
"売掛金","株式会社ジェイアールエス関東","茨城県稲敷郡阿見町阿見4960","1116104",""
"売掛金","アートスペース(株)北海道支店","北海道札幌市西区発寒十二条11-2-1","1091420",""
"売掛金","株式会社とも建設","泊縄県うるま市字赤野110","1090000",""
"売掛金","株式会社伊波金物","沖縄県南風原町兼城115-2","1085271",""
"売掛金","株式会社MK(防水)","泊縄県那覇市壷屋2丁目13番20号","1085260",""
"売掛金","株式会社たいようスチール","沖縄県糸満市西崎町5-6-21","1084002",""
"売掛金","株式会社雄佐久川金物店","沖縄県宮古島市平良字西里936-3","1081519",""
"売掛金","金秀鋼材株式会社(棒鋼部)","沖縄県西原町小那覇1212","1080102",""
"売掛金","沖縄市管工事協同組合","沖縄県沖縄市安慶田5-2-9","1078976",""
"売掛金","丸井産業(株)大阪北営業所","大阪府寝屋川市高宮新町8-7","1059069",""
"売掛金","国吉金物(久米島)","沖縄県久米島具志川村鳥島302","1052993",""
"売掛金","那覇鋼材株式会社(石川支店)","沖縄県うるま市石川2376-3","1049380",""
"売掛金","(株)沖電工配電部工事課","泊縄県うるま市州崎13-31","1043383",""
"売掛金","株式会社玉城組","沖縄県沖縄市泡瀬6-24-24","1032789",""
"計","","","",""
