"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)大気社","","22341000",""
"","(株)大西熱学","東京都墨田区緑1-22-14","22306900",""
"","日本電技(株)","","17007100",""
"","(株)テクノ菱和","","16544000",""
"","日本電化T機(株)","東京都世田谷区中町2-3-4","8469560",""
"","(株)サンエス工業","東京都大東区上野5-15-14-8F","6050000",""
"","三機工業(株)","","5225000",""
"","(株)タカセツエンジニアリング","","5036900",""
"","東洋空気調和(株)","","4730000",""
"","(株)TMES","東京都港区芝浦4-13-23","4114000",""
"","第一工業(株)","","3740000",""
"","(有)スリーエステック","","3553000",""
"","ムンタース(株)","","2079000",""
"","日本空調サービス(株)","","2032800",""
"","(株)精研","","1692900",""
"","東京冷機工業(株)","","1281500",""
"","藤田テクノ(株)","","957000",""
"","(株)西部技研","福岡県古賀市青柳3108-3","911900",""
"","TOWAレーザーフロント(株)","","847000",""
"","(株)エアユニットサービス","","827200",""
"","(有)遠藤工業","","529100",""
"","その他10件","","2366100",""
"小計","","","132641960",""
"電子債権","(株)大西熱学","東京都墨田区緑1-22-14","12320000","R5.4.30決済"
"","(株)大西熱学","東京都墨田区緑1-22-14","75999000","R5.5.31決済"
"","(株)大西熱学","東京都墨田区緑1-22-14","14129500","R5.7.31決済"
"","(株)西部技研","福岡県古賀市青柳3108-3","4357100","R5.4.10決済"
"","(株)西部技研","福岡県古賀市青柳3108-3","1892000","R5.5.10決済"
"計","","","",""
