"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)赤井工務店","つくば市花室991-6","1249433","材木美浦店"
"売掛金","大向建設(株)","つくば市大字真瀬670-2","2048200","材木美浦店"
"売掛金","(株)加藤工務店","","1170532","材木美浦店"
"売掛金","(株)つくば総建","","1152708","材木美浦店"
"売掛金","東伸工業(株)","","1822959","材木美浦店"
"売掛金","(株)リノベ","","1079122","材木美浦店"
"売掛金","(有)石塚工務店","","1248749","材木美浦店"
"売掛金","(株)ASITIS","","2974433","材木美浦店"
"売掛金","(株)木内建築","","1176934","材木美浦店"
"売掛金","(株)ミノワ","行方市島並856-1","3301190","材木美浦店"
"売掛金","高城工務店","稲敷市幸田2539-1","1979681","材木美浦店"
"売掛金","(株)Kibaco","","2757040","材木美浦店"
"売掛金","(有)ミリオンベル","","3077565","材木美浦店"
"売掛金","(株)イバケン","","3976556","材木美浦店"
"売掛金","不二建設(株)","","12088945","サッシセンター"
"売掛金","(有)森田工務店","","2029294","サッシセンター"
"売掛金","(株)美都住建","稲敷郡阿見町実穀1283-10","2055455","サッシセンター"
"売掛金","(株)暖喜牛久店","","3823726","サッシセンター"
"売掛金","(株)暖喜つくば店","","2656716","サッシセンター"
"売掛金","(有)渡辺建築","稲敷郡河内町大徳鍋子新田471-11","1840659","サッシセンター"
"売掛金","(株)吉建ホーム","","2345595","サッシセンター"
"売掛金","加藤工務店","","1689948","サッシセンター"
"売掛金","ENDO","","1254000","サッシセンター"
"売掛金","GRサービス(株)","","1265363","サッシセンター"
"売掛金","(株)S・D・B","","3279443","サッシセンター"
"売掛金","(株)ネモト建設","","3689090","サッシセンター"
"合計","","","",""
