"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)祐進","神奈川県横浜市戸塚区平戸町496-18","969430",""
"〃","(株)竹孝","奈良県宇陀郡曽根村今井109","935490",""
"〃","(株)塚原竹材店","茨城県土浦市荒川沖西2-13-19","921468",""
"〃","(有)新藤竹材","山口県下関市豊田町矢田357-4","884037",""
"〃","砂押商店","茨城県ひたちなか市佐和町1573-3","865958",""
"〃","広島園芸農業協同組合","広島県広島市西区己斐中1丁目2-2","849087",""
"〃","(株)竹定商店","京都府京都市右京区太秦桂木町6","822162",""
"〃","黒田竹材店","京都市西京区御陵溝浦町26","806713",""
"〃","(株)北陸園芸","石川県能美氏徳久町84-2","806596",""
"〃","(有)持田竹材店","神奈川県川崎市宮前区有馬1-13-9","801556",""
"〃","(株)人と木","岡山県岡山市南区福田45-28","777686",""
"〃","(有)サン・ガーデン","大阪府大阪市住吉区長居3丁目9-7","769230",""
"〃","(株)アイ・エイチ・エス","千葉県匝瑳市堀川276","731847",""
"〃","ヤマト園材(株)","佐賀県三養基郡基山町園部2486-1","719309",""
"〃","池田市細河園芸農業協同組合","大阪府池田市中川原町448-1","706494",""
"〃","(有)杉山庭園資材センター","静岡市葵区千代田3-2","703079",""
"〃","(有)庭園資材センター","山梨県甲府市西下条町1346-1","676399",""
"〃","熊本園材センター","熊本県熊本市南区城南町千町1628-2","665047",""
"〃","(株)芳樹園","新潟県新潟市中央区鳥屋野3丁目13-1","663533",""
"〃","(有)石原竹材店","群馬県伊勢崎市茂呂町2-3509-4","661774",""
"〃","(株)カネス","新潟県新潟市北区樋ノ入字向沢430番地","655492",""
"〃","植田竹材","京都府京都市東山区本町7丁目30","653652",""
"〃","(有)姫路造園材料センター","兵庫県姫路市飾磨区構1-129","649238",""
"〃","","","631034",""
"〃","(有)後藤竹材店","山形県天童市中里6丁目9-30","627978",""
"〃","安藤林業研究所資材部","埼玉県比企郡小川町下里1453","627889",""
"計","","","",""
