"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","倉敷市役所","倉敷市西中新田B40","2241000","二日市太陽光発電設備補助金"
"同上","商松市役前","香川県高松市番町18-15","1276000","野外広告物改修等事業補助金"
"同上","岡山労働局","岡川市北区下石井1-4-11","1000000","特定求職者雇用開発助成金"
"同上","損保ジャパン(株)他","","721758","代車保険金"
"同上","(株)H&D","倉敷市加須山334-4","240339","固定資産税"
"同上","内田工業(株)","倉敷市松江3-2-46","235620","廃油代"
"同上","中国電力ネットワーク(株)","倉敷市船倉町1275-4","101001","売電収入"
"同上","(一社)日本自動車連盟","東京都港区芝大門1-1-80日本自動車会館","91420","報酬金他"
"同上","(株)ジャックス","東京都渋谷区恵比寿4-1-18恵比寿ネオナート12階","68000","リベート"
"同上","郵便事業(株)","東京都千代田区大手町2-3-1","42516","切手類販売手数料"
"同上","四国電力送配電(株)","香川県高松市丸の内2-5","30305","売電収入"
"同上","清水自動車工業(株)","倉敷市新田2540-1","28253","業務委託手数料"
"同上","シンサクメタル(株)","香川県丸亀市蓬莱町28-15","22200","バッテリー売却代他"
"同上","(有)毎日","岡山市東区瀬戸町肩脊410-1","21380","自動機販売手数料"
"同上","(株)伊藤園","東京都渋谷区本町3-47-10","20363","同上"
"同上","総合福祉事業団","倉敷市笹沖180くらしき健康福祉プラザ1階","13000","セミナー謝礼"
"同上","(有)オーニシタイヤ","香川県高松市木太町4283-7","10903","業務委託手数料"
"同上","コカ・コーラボトラーズジャバン(株)","福岡県福岡市中央区薬院3-2-23KMGビル4階","8291","バイザー交換"
"同上","スズキ岡山販売(株)","倉敷市片島町233-1","4937","自販機販売手数料"
"同上","アシード(株)","東京都港区芝1-6-10","3000","同上"
"同上","香川ベブシコーテ販売(株)","香川県坂出市府中町5326-5","1375",""
"計","","","6181661",""
"合計","","","",""
