"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)日本アクセス仙台","宮城県岩沼市","1133083",""
"〃","(株)日本アクセス宇都宮","栃木県宇都宮市","1099350",""
"〃","加藤産業(株)東関東","東京都足立区","1030320",""
"〃","(株)大光アミカ事業部","岐阜県安八郡輪之内町","953856",""
"〃","東亜商事(株)","東京都千代田区神田","909514",""
"〃","国分(株)関信越","東京都荒川区東日暮里5-7-18","812391",""
"〃","(株)サンヨー堂名古屋","愛知県名古屋市中区","793745",""
"〃","(株)日本アクセス神奈川","神奈川県座間市","759090",""
"〃","(株)日本アクセス三重","三重県四日市市河原田町字藤市8-95-1","720487",""
"〃","(株)日本アクセス静岡","静岡県静岡市葵区牧ヶ谷2390","659988",""
"〃","池田糖化工業(株)","広島県福山市桜馬場町2-28","657072",""
"〃","三井食品(株)低温","埼玉県草加市青柳1-6-16","655776",""
"〃","(株)サンヨー堂福岡","福岡県福岡市中央区","649930",""
"〃","コゲツ産業(株)","福岡県北九州市小倉北区赤坂海岸3-2","646542",""
"〃","(株)大中","愛知県名古屋市熱田区","643766",""
"〃","国分(株)九州","福岡県福岡市博多区","637757",""
"〃","千代田水産(株)","東京都中央区築地","609120",""
"〃","(株)日本アクセス東京西","東京都立川市","553132",""
"〃","(株)サンヨー堂仙台","宮城県仙台市青葉区","513569",""
"〃","その他","","13723159",""
"計","","","128924541",""
"未収入金","","","13954268",""
"〃","諫早税務署","諫早市永昌東町25-45","3746400","消費税還付金"
