"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","株式会社アルプスエンジニアリング","静岡県浜松市西区大久保町1349番地","74220370",""
"同上","(株)前川製作所","東京都江東区牡丹3-14-15","28389900",""
"同上","旭ダイヤモンド工業(株)","千葉県千葉市田尾787","1158850",""
"同上","アルバック機工(株)","宮崎県西都市大字茶臼原291-7","684776",""
"同上","黒崎播磨(株)","大阪府大阪市西区靭本町1-11-7","661870",""
"同上","(株)進映社","神奈川県相模原市清新6-18-18","626725",""
"同上","不二精機(株)","福岡県福岡市博多区月隈3丁目2番35号","337557",""
"同上","(株)ATS","静岡県浜松市西区西山町108番地","242000",""
"同上","(株)井川産業","鹿児島県薩摩郡さつま町田原2271-1","79200",""
"","","売掛金計","106401248",""
"未収入金","(株)ATS","静岡県浜松市西区西山町108番地","2275000","車両賃貸料"
"","","未収入金計","2275000",""
"計","","","108676248",""
