"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)上村電設","高知市福井町2253-49","15738250",""
"売掛金","笹本電機(株)","高岡郡日高村本郷3922","14661917",""
"売掛金","(有)岡上電機","高知市福井町500-2","12716000",""
"売掛金","四国電力(株)","高知市本町4-1-11","8866000",""
"売掛金","ハピネスデンキ(株)","広島県広島市南区大洲2-11-7","5429930",""
"売掛金","(有)ヤマデン","高知市南御座19-43","3168000",""
"売掛金","大容基功工業(株)","高知市高須新町2-15-7","2166450",""
"売掛金","日産電機(株)","高知市役知町9-182F","2131800",""
"売掛金","住友大阪セメント(株)","香川県高松市丸の内4-4","1732500",""
"売掛金","ナガセテクノエンジニアリング(株)","神奈川県横浜市港北区新羽町887","1705000",""
"売掛金","(株)大東電機","高知市仁井田3402-28","1111671",""
"売掛金","南海ヤンマーディーゼル販売(株)","高知市布師田3978-6","935000",""
"売掛金","(株)栄和電機","高知市北本町4-2-25","836000",""
"売掛金","南四国ナショナル特機販売(株)","南国市岡豊町中島331-1","770000",""
"売掛金","日本電算設備(株)","高知市上町2-5-1臼井エステートビル","756800",""
"売掛金","(株)田所電気","香川県高松市東山崎町196-9","638000",""
"売掛金","(有)深瀬電機","高知市鴨部1076-16","605000",""
"売掛金","(株)昭電","高知市本町4-2-31","586950",""
"売掛金","その他26件","","2985060",""
"計","","","77540328",""
"合計","","","77540328",""
