ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,calculation_name_original,calculation_name,partner_name_original,partner_name,partner_location_original,partner_location,partner_location_prefecture,partner_location_city,partner_location_town,partner_location_block,partner_com_code,partner_com_code_status_id,partner_comcd_relation_source_type_id,partner_exist_comcd_relation_history_id,balance_original,balance,description_original,description,conf_registration_number,conf_calculation_name,conf_partner_name,conf_partner_location,conf_balance,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_calculation_name,coord_y_calculation_name,coord_h_calculation_name,coord_w_calculation_name,coord_x_partner_name,coord_y_partner_name,coord_h_partner_name,coord_w_partner_name,coord_x_partner_location,coord_y_partner_location,coord_h_partner_location,coord_w_partner_location,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_description,coord_y_description,coord_h_description,coord_w_description,insertdatetime,updatedatetime,updateuser
20250722152600010,1,1,001,000002,202507,,,売掛金,売掛金,(株)カナモリ商事,(株)カナモリ商事,札幌市手稲区新発寒6条3丁目2-18,札幌市手稲区新発寒6条3丁目2-18,,,,,3196,,,,264226,264226,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,2,001,000002,202507,,,売掛金,売掛金,(株)メタリック,(株)メタリック,札幌市白石区菊水上町3条3丁目52-18,札幌市白石区菊水上町3条3丁目52-18,,,,,3197,,,,262350,262350,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,3,001,000002,202507,,,売掛金,売掛金,蝦夷工業(株),蝦夷工業(株),札幌市白石区平和通6丁目南3-4,札幌市白石区平和通6丁目南3-4,,,,,3198,,,,259934,259934,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,4,001,000002,202507,,,売掛金,売掛金,相互建材工業(株),相互建材工業(株),恵庭市戸磯347-7,恵庭市戸磯347-7,,,,,3199,,,,242572,242572,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,5,001,000002,202507,,,売掛金,売掛金,(株)イブカ,(株)イブカ,札幌市白石区平和通15丁目北9-18,札幌市白石区平和通15丁目北9-18,,,,,3200,,,,229318,229318,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,6,001,000002,202507,,,売掛金,売掛金,(株)北海道三和,(株)北海道三和,札幌市東区中沼西1条1丁目4-1,札幌市東区中沼西1条1丁目4-1,,,,,3201,,,,219029,219029,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,7,001,000002,202507,,,売掛金,売掛金,テクノコネクト(株),テクノコネクト(株),札幌市白石区菊水元町9状2丁目3-12,札幌市白石区菊水元町9状2丁目3-12,,,,,3202,,,,207680,207680,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,8,001,000002,202507,,,売掛金,売掛金,(株)濱野建材店,(株)濱野建材店,札幌市東区東雁来6条2丁目3-50,札幌市東区東雁来6条2丁目3-50,,,,,3203,,,,204196,204196,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,9,001,000002,202507,,,売掛金,売掛金,双日建材(株),双日建材(株),札幌市中央区北1条西5丁目2-9,札幌市中央区北1条西5丁目2-9,,,,,3204,,,,195800,195800,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,10,001,000002,202507,,,売掛金,売掛金,ファミリーホーム(株),ファミリーホーム(株),札幌市東区北38条東5丁目1-2,札幌市東区北38条東5丁目1-2,,,,,3205,,,,188958,188958,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,11,001,000002,202507,,,売掛金,売掛金,(株)イーグルジャパン,(株)イーグルジャパン,札幌市白石区本通12丁目北1-15,札幌市白石区本通12丁目北1-15,,,,,3206,,,,187633,187633,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,12,001,000002,202507,,,売掛金,売掛金,(株)アイトラスト,(株)アイトラスト,札幌市北区屯田5条5丁目3-8,札幌市北区屯田5条5丁目3-8,,,,,3207,,,,187055,187055,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,13,001,000002,202507,,,売掛金,売掛金,(株)高建,(株)高建,札幌市清田区真栄3条2丁目15-15,札幌市清田区真栄3条2丁目15-15,,,,,3208,,,,185383,185383,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,14,001,000002,202507,,,売掛金,売掛金,(株)フォレスタ,(株)フォレスタ,札幌市中央区宮の森3条10丁目3-15,札幌市中央区宮の森3条10丁目3-15,,,,,3209,,,,182488,182488,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,15,001,000002,202507,,,売掛金,売掛金,(株)オーエスライン,(株)オーエスライン,札幌市北区屯田4条5丁目10-6,札幌市北区屯田4条5丁目10-6,,,,,3210,,,,180136,180136,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,16,001,000002,202507,,,売掛金,売掛金,(株)三津橋,(株)三津橋,石狩市花畔140-4,石狩市花畔140-4,,,,,3211,,,,173349,173349,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,17,001,000002,202507,,,売掛金,売掛金,(株)柴田ベニヤ商会,(株)柴田ベニヤ商会,札幌市東区東苗穂3条1丁目12-18,札幌市東区東苗穂3条1丁目12-18,,,,,3212,,,,168256,168256,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600010,1,18,001,000002,202507,,,売掛金,売掛金,北長金日米建材(株),北長金日米建材(株),札幌市東区北丘珠4条3丁目12-1,札幌市東区北丘珠4条3丁目12-1,,,,,3213,,,,166760,166760,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
