ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,calculation_name_original,calculation_name,partner_name_original,partner_name,partner_location_original,partner_location,partner_location_prefecture,partner_location_city,partner_location_town,partner_location_block,partner_com_code,partner_com_code_status_id,partner_comcd_relation_source_type_id,partner_exist_comcd_relation_history_id,balance_original,balance,description_original,description,conf_registration_number,conf_calculation_name,conf_partner_name,conf_partner_location,conf_balance,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_calculation_name,coord_y_calculation_name,coord_h_calculation_name,coord_w_calculation_name,coord_x_partner_name,coord_y_partner_name,coord_h_partner_name,coord_w_partner_name,coord_x_partner_location,coord_y_partner_location,coord_h_partner_location,coord_w_partner_location,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_description,coord_y_description,coord_h_description,coord_w_description,insertdatetime,updatedatetime,updateuser
20250722152600030,1,1,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館開発建設部,函館開発建設部,,,,,,,3315,,,,143151481,143151481,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,2,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館建設管理部,函館建設管理部,,,,,,,3316,,,,103135000,103135000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,3,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館市企業局,函館市企業局,,,,,,,3317,,,,57661000,57661000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,4,001,000004,202507,,,完成工事未収入金,完成工事未収入金,河野組,河野組,,,,,,,3318,,,,6168000,6168000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,5,001,000004,202507,,,完成工事未収入金,完成工事未収入金,北海道栽培漁業振興公社,北海道栽培漁業振興公社,,,,,,,3319,,,,4280100,4280100,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,6,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館市,函館市,,,,,,,3320,,,,1435913,1435913,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,7,001,000004,202507,,,完成工事未収入金,完成工事未収入金,日本サルヴェージ,日本サルヴェージ,,,,,,,3321,,,,997766,997766,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,8,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館海上保安部,函館海上保安部,,,,,,,3322,,,,995500,995500,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,9,001,000004,202507,,,完成工事未収入金,完成工事未収入金,函館水産高等学校,函館水産高等学校,,,,,,,3323,,,,935000,935000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,10,001,000004,202507,,,完成工事未収入金,完成工事未収入金,五洋建設,五洋建設,,,,,,,3324,,,,902000,902000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,11,001,000004,202507,,,完成工事未収入金,完成工事未収入金,堀松建設工業,堀松建設工業,,,,,,,3325,,,,727000,727000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,12,001,000004,202507,,,完成工事未収入金,完成工事未収入金,,,,,,,,,,,,,710000,710000,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
20250722152600030,1,13,001,000004,202507,,,完成工事未収入金,完成工事未収入金,その他,その他,,,,,,,3326,,,,670760,670760,,,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,,,testuser
