ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number,calculation_name_original,calculation_name,partner_name_original,partner_name,partner_location_original,partner_location,partner_location_prefecture,partner_location_city,partner_location_town,partner_location_block,partner_com_code,partner_com_code_status_id,partner_comcd_relation_source_type_id,partner_exist_comcd_relation_history_id,balance_original,balance,description_original,description
20250722135200010,1,1,001,000002,202507,,売掛金,売掛金,(有)三邦工務店,(有)三邦工務店,江別市緑ヶ丘9-19,江別市緑ヶ丘9-19,,,,,3118,,,,30797695,30797695,,
20250722135200010,1,2,001,000002,202507,,売掛金,売掛金,(株)CtoCグループ,(株)CtoCグループ,旭川市永山14条3丁目4-13,旭川市永山14条3丁目4-13,,,,,3119,,,,9888811,9888811,,
20250722135200010,1,3,001,000002,202507,,売掛金,売掛金,その他現金顧客,その他現金顧客,,,,,,,3120,,,,9258249,9258249,,
20250722135200010,1,4,001,000002,202507,,売掛金,売掛金,渡辺パイプ(株),渡辺パイプ(株),札幌市西区西野6条9丁目1-1,札幌市西区西野6条9丁目1-1,,,,,3121,,,,8911133,8911133,,
20250722135200010,1,5,001,000002,202507,,売掛金,売掛金,(株)リヨ・デ・ホーム,(株)リヨ・デ・ホーム,札幌市白石区北郷3条9丁目1-26,札幌市白石区北郷3条9丁目1-26,,,,,3122,,,,7064923,7064923,,
20250722135200010,1,6,001,000002,202507,,売掛金,売掛金,(株)クワザワ,(株)クワザワ,札幌市白石区中央2条7丁目1-1,札幌市白石区中央2条7丁目1-1,,,,,3123,,,,6200507,6200507,,
20250722135200010,1,7,001,000002,202507,,売掛金,売掛金,(株)ミツヤ,(株)ミツヤ,札幌市白石区北郷2条4丁目6-27,札幌市白石区北郷2条4丁目6-27,,,,,3124,,,,4408932,4408932,,
20250722135200010,1,8,001,000002,202507,,売掛金,売掛金,(株)ナガワ,(株)ナガワ,札幌市東区東雁来3条1-1-12,札幌市東区東雁来3条1-1-12,,,,,3125,,,,4051212,4051212,,
20250722135200010,1,9,001,000002,202507,,売掛金,売掛金,(株)アートホーム,(株)アートホーム,札幌市南区南30条西8丁目5-1,札幌市南区南30条西8丁目5-1,,,,,3126,,,,3775992,3775992,,
20250722135200010,1,10,001,000002,202507,,売掛金,売掛金,(株)国木ハウス,(株)国木ハウス,札幌市豊平区豊平2条11丁目1-24,札幌市豊平区豊平2条11丁目1-24,,,,,3127,,,,3562411,3562411,,
20250722135200010,1,11,001,000002,202507,,売掛金,売掛金,(株)高橋総業,(株)高橋総業,札幌市白石区北郷3条1丁目2-28,札幌市白石区北郷3条1丁目2-28,,,,,3128,,,,3456356,3456356,,
20250722135200010,1,12,001,000002,202507,,売掛金,売掛金,竹内建設(株),竹内建設(株),札幌市豊平区月寒東1条18丁目1-35,札幌市豊平区月寒東1条18丁目1-35,,,,,3129,,,,3410384,3410384,,
20250722135200010,1,13,001,000002,202507,,,,丸惣ウッド(有),丸惣ウッド(有),札幌市東区北36条東7丁目1-7,札幌市東区北36条東7丁目1-7,,,,,3130,,,,3320220,3320220,,
